1344,"This long-necked, long-tailed creature sports glossy, metallic blue skin."
1345,"While this sleek, long-armed predator moves with a disturbing grace, a gap in its predatory visage suggests both skill and horror."
1346,"This large, stocky canines dark-green fur is braided into intricate patterns that seem to loosen and retie themselves on their own."
1347,"This thick-bodied, white-furred creature with the antlers has beaten horns and stands taller than a horse. Its majestic axe, though, looks like a crude but sturdy form of armor."
1348,"A strange, translucent humanoid figure suddenly flexes and snaps. Disturbing blood-stained runes stretch across its pale, glistening skin."
1349,"This gigantic, wingless, four-armed dragon seems to absorb and channel immense energy."
1350,"A towering, corpulent beast materialises, heavily armoured in grim metal. Its face is obscured by dark make-up, but its bulk is marked with glowing golden runes."
1351,"A tall, elegant woman sits astride a white horse. The slender frame shows the slightest hint of age."
1352,"This hulking black horse has barely any personality. Its hooves are unusually wide and sharp."
1353,"This humanoid figure has bright golden fur. Its eyes depict depth and beauty."
1354,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1355,"This giant has the arms and armor of an ancient warrior. Her golden skin and flame-colored hair amplify the light around her."
1356,"A tiny, buzzing cloud of buzzing flies surrounds a jumble of dry rags and scraps."
1357,"This muscular dog is fit with the jungle bestial features of a leopards head and those of a cowering woman. Its eyes show a malign intelligence."
1358,"This creature has the head of a feral, wicked-looking woman withbig black eyes and a full head of tiny white teeth."
1359,"This humanoid figure grinds and clatters as it moves, its joints toned and soft against its muscles."
1360,"The skin of this fancifully dressed human sags and drips in a horrific manner as if composed of melting wax."
1361,"This hulking, four-legged beast has thick, chitinous plates covering its body. Steaming acid drips from its snapping maw."
1362,"With its bloodless flesh and eyes the color of deepest night, this imperious being of bronze and steel seems almost beyond belief. Yet, beneath its imposing armor and towering finery, lurk sinister thoughts and an unnerving smirk."
1363,"This four-armed creature is all too human. Writhing tentacles stretch from its belly button to its scaly, hooded face."
1364,"This creature resembles a small, bright-eyed child, with blue-green skin and vibrant red hair that cascades past her waist."
1365,"This small humanoid creature is often mistaken for a white, emaciated child or even a grisly breast implant. Its skin is rarely seen, and only rarely does its burly body respond to gentle touch."
1366,"One of these squat, grunting creatures has the lower body of a cave drake, complete with quills and sharp quills."
1367,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1368,"This towering hulk appears to be made of stone. Its immense size makes its skeleton look like a giant armored sphere."
1369,"This hulking, four-legged beast has thick, chitinous plates covering its body. Steaming acid drips from its snapping maw."
1370,"This giant bee is taller than a human. She has five brightly colored eyes and a songbird-like face."
1371,"As this humanoid figure stands, it touches bronze and metal objects that come to life around it."
1372,"This enormous wolf-like beast rumbles with shocking speed as it snarls with mirthless abandon."
1373,"Dense undergrowth thunders into view, crushing everything in its path."
1374,"This small humanoid creature has the head of a ravening, horned lion. A chorus of anguished screams echoes from his gaping maw."
1375,"This towering armored herbivore resembles a hornless rhinoceros, but with longer legs and a longer neck."
1376,"This massive leviathan resembles a land of tangled, poisonous vines and towering thorns. Its slime-drenched flesh is barely visible beneath a massive seashell."
1377,"The sound of clashing steel upon a battlefield resounds with every step of this ironclad giant. Its armor bears harsh but elaborate flourishes, as though it were the war regalia of some merciless warlord."
1378,"An unsightly mass of flesh and a tangle of impaling, razor-sharp antlers precedes this gigantic stag."
1379,"This humanoid seems to be made of shadows. Small, glowing spheres float within them."
1380,"A ghostly, skeletal figure rises up amid a whirling cyclone of tools, plates, utensils, and other loose objects."
1381,"This long-necked quadruped sports impressive alabaster-colored scales."
1382,"Wear this tattered robes and dagger to your sword and armor teeth tell a different tale."
1383,"This diminutive humanoid looks like a truly ancient but proud old warrior. A tiny statue of a robed man holds a brass plaque that reads, in eerie haste, ""This ancient warrior has his own small lab where he tests new theories on exotic worlds."" The capsule he floats is barely large enough to carry him or carry his belongings."
1384,"This small dragon is covered in armor plates, and its hooves leave trails of broken armor."
1385,"In this hulking creature lurk the taint of many ages and foul influences. A strange whirring noise emerges from within, no small part of which is visible through this haze of red. Before it all looms a mass of bones and skulls, a terrible ugly head and hideous body clasped in chains like gilts."
1386,"This wolverines fur is snowy white, its eyes piercing blue, and its teeth sharp antlers glowing with blue light."
1387,"As these slender winged automatons creak and clatter, their wooden bodies shimmer with an orange glow."
1388,"This small plane made of interlocking metallic plates moves with an unnatural grace, mechanically succeeding as if it were one with the machinery."
1389,"Inhaling deeply, this small humanoid creature shifts and writhes, a quivering pustule of living tar. As it stumbles forward, it sounds like heavy breathing to scare away something poisonous."
1390,"A long, lean animal with a sheepish maw and heaps of woolen fuzz moves with a shuffling gait."
1391,"This gigantic, snarling creature is covered in a layer of soft, lightly colored fur and has two large, thin-lipped jaws."
1392,"This enormous hound has a single, glowering green eye, and its flanks are matted with hair soaked in filth and gore."
1393,"This giant leech has a vulture-like mouth full of needle-sharp teeth and a long, slender tail."
1394,"This thick mass of vegetation seems to shift and twirl as if in an uncontrolled hurricane."
1395,"This tangle of dry-looking vegetation has grown into a spherical ball of thorny twigs and roots."
1396,"Pansy Wu is a tall, gray-skinned woman with complex, glowing eyes. She clutches a pair of samurai daggers she pulled from the ground."
1397,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1398,"This giant spider-thing is all spikes and armor. Nothing but thick sheets of steel cover its body. Its eyes shine with a blue glow."
1399,"This half-bodied humanoid is barely visible in the water, with its head sticking out like a sore throat and its body rippling with strange whirling teeth."
1400,"This towering ethereal figure is draped with the lustrous colors of ancient Egypt."
1401,"This furtive gray-clad figure skates on hidden gill legs beneath a heavy veil."
1402,"With the death of this tall, gray-skinned womans long dark hair reveals her true fey nature."
1403,"This diminutive humanoid creature is bald and has strange ideas flowing from its head. It wears colorful robes and carries a variety of wands and talismans in its humanoid form."
1404,"A head of shining bronze teeth sits atop this serpentine creatures snarling head.┬á┬á"
1405,"A hideous monstrosity crafted from body parts stitched together with thick string, wire, and metal staples lurches to horrific life."
1406,"This small humanoid creature has mottled blue-and-purple skin and a slight feline tuxedo coat. Its eyes show a natural curiosity."
1407,"This huge fiend seems like some terrible, under-dressed ogre, with yellowed, russet skin and a grotesque, ugly face."
1408,"This hulking, four-legged beast has thick, chitinous plates covering its body. Steaming acid drips from its snapping maw."
1409,"This large, well-endowed human woman has the head and toothy grin of a perverted jackal."
1410,"This horse-sized insect has a brilliant red carapace that shows signs of corrosion."
1411,"This hulking, eight-legged beast has thick, chitinous plates covering its body. Steaming acid drips from its snapping maw."
1412,"This humanoid-shaped figure of folded paper and silken ribbons hovers gently in the air. It wears the open cover of some great tome like a metal- and leather-bound mask."
1413,"This humanoid-shaped figure of folded paper and silken ribbons hovers gently in the air. It wears the open cover of some great tome like a metal- and leather-bound mask."
1414,"The sound of clashing steel upon a battlefield resounds with every step of this ironclad giants monstrous roar."
1415,"A vast draconic serpent glides across the waters dark surface, its serpentine tail ending in a wickedly barbed stinger."
1416,"This humanoid shape has a slight sheen and turgidity to it."
1417,"This large, hunchbacked creature has features in common with both a rat and a human, but is otherwise indistinguishable from the former."
1418,"This thick wispy odyssey continues on, with the same old problems and obstacles, but this time the rheumy, stony breath of some imperious and hungry dragon."
1419,"This sleek and graceful doe possesses long, metallic antlers and a shiny, golden pelt."
1420,"In keeping with the weathering into this carved stone lion, it seems to shift and writhe beneath its rippling scales."
1421,"An unearthly glow shines through the cracks of this limestone statue, which glows with a warm light."
1422,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1423,"This massive four-legged beast has a brownish-green hide and large pincers that end in barbed hooks. Despite its misgivings, it stays on its hind legs and carries a snarling saddle. Its thick-skulled mandibles grind together slowly beneath a massive circular maw."
1424,"The skin of this short, genie-like creature is as pale as the glowing embers. Its eyes are small and bright, and smoke rises in curls around its lips."
1425,"This half-assed demon bears a hideous mask of dark shadow and flames flare behind its whip-like horn."
1426,"An oversized lizard with frilled horns clambers onto rocky ground and barbed tail begins its ascent."
1427,"This four-armed creature appears to be part statue, part metallic humanoid, and part flaming sphere."
1428,"It is not always easy to see what lies ahead. Long have I been lost in this dark world, and hearth and grave tell of my terrible deeds."
1429,"This short but fierce creature is covered in fierce markings."
1430,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1431,"This small humanoid creature has the face of a moth, and a body covered with fine black fur."
1432,"An animated cluster of translucent, colorful crystals shaped disturbingly like a gemstone scorpion scuttles into an aggressive stance."
1433,"This enormous, six-legged creature with a hairy, flaring tail and keen-looking eyes seems to ignore the creature beneath it."
1434,"Shadows veil what lurks within the dark, imposing armor of this figureusque figure."
1435,"This hulking bear-headed fiend has a mouth full of fangs and clawed, six-fingered hands with too many knuckles."
1436,"This small robot is reminiscent of a beetle with a pair of pincers extending from the front of its body."
1437,"This hunched, pudgy humanoid looks like a complete ass from the waist up and a small child from the waist down."
1438,"This humanoid-shaped figure is made of polished iron. Its joints and muscles are strained and strained, but stilled when put into motion."
1439,"This small robot is reminiscent of a beetle with a pair of pincers extending from the front of its body."
1440,"This hulking bear-headed fiend has gauntly human features, including a long nose resembling a big mouth and ugly eyes."
1441,"This gigantic, 18 foot-tall, armored giant has bloodstained gloves and a roaring laugh. Its eyes show an undeniable ferocity."
1442,"This large, animated group of four is composed of everything from emaciated infants to gigantic sharks."
1443,"This diminutive humanoid looks like a truly ancient but proud old warrior. A tiny tree branch juts from the top of its head."
1444,"This four-armed creature has tusked arms and a bony helmet that seems to shift and flow as it moves."
1445,"This small creature is shaped like a miniature human, with thick, wiry fingers and toes. Its face is neither that of a smiling woman nor that of acoward."
1446,"This large creature has the tusked jaw, broad shoulders, and bristled back of a boar, and large eyes with cross-shaped irises. A pair of short, bony protrusions mark its forehead, as though its horns had broken off in battle."
1447,"This wolverines eyes possess the unmistakable glint of intelligence."
1448,"A head that looks like that of a mountain goat has long,clawed talons, and radiates a palpable air of danger."
1449,"A tangle of diseased wire, metal, and rope will cling to this towering corpse like vines and vines. Bleeding gasses drip from its wounds, and bacteria crawl all over its corpse. The rotten flesh of its mouth hangs in the air like a prison bell."
1450,"This massive, fire-filled pustule is the size of a wagon wheel and constantly bursts into flame."
1451,"This small humanoid creature has the fur and features of a savage but skilled hunter, and one of those features is obviously that of a great cat. Its fluffed ears and curving horns betray its natural cunning."
1452,"This slender humanoid is clad in a severe black leather harness. Its bloodless flesh is adorned with sinister talismans and symbols of power."
1453,"This tiny black dragon, which sprouts lily pads and twitches in a wicked show of defiance, thunders into existence as a serpent ready to strike."
1454,"This muscular, cougarlike animal is covered in ice-blue fur and has asavage, tusked underbite."
1455,"This large, stocky canines dark-green fur is braided into intricate patterns that seem to shift and shift. The patterns on its coat change constantly as well, becoming furtive and mysterious."
1456,"This massive creature is made of thousands of small, sharp-edged, dull-green chitin."
1457,"This man-sized, bulky bear is mostly worn from the waist up and carries a heavy axe in one hand."
1458,"This short, genie-like creature floats in the air on backward-facing feet. Its head is triangular in shape and somewhat reminiscent of a toothy louse."
1459,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1460,"An explosion rocks the mountains, sending everything that lands in its path tumbling to pieces. The ground itself shakes and hisses, crackingling like an earthquake. No one is spared, not even those closest to the creature that hurled the objects bodies into motion."
1461,"This long-necked, long-tailed cat has a striped pelt and whiskers that spell out ""Hairless!"""
1462,"This gray-skinned humanoid appears to be covered in gray pigment. Its long hair moves about its head like a cloak."
1463,"This small woodland creature has uncanny foresight, as if it were aware of the monsters around it."
1464,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1465,"This enormous, eel-like beast has pale dorsal finography and sharp dorsal scales covered with a strange green slime."
1466,"This large, bloodshot eyeball floats silently in the air, its metallic fists clenching and puffing loudly."
1467,"As if there were any doubt as to where this shadowy-cloaked figure would be hiding, its shadow seems to shift and writhe in a way that makes it almost appear to move."
1468,"This mangy canines fur and matted white fur seem to shift and flow with hideous rapidity."
1469,"The skin of this fancifully dressed human sags and drips in a horrific manner as if composed of melting wax."
1470,"This diminutive humanoid looks like a truly ancient but proud old warrior. A tiny tree branch juts from the top of his head."
1471,"This dark-furred creature raises a spiked morningstar, its tiny, milk-white eyes glittering with the thrill of the coming kill."
1472,"This hulking bear-headed nightmare heaves its hideous bulk into the air, raising one half as tall as the other and shouting curses at the top of its snarling, bug-eyed face."
1473,"This creature appears to be a huge hare with long fur and glowing red eyes."
1474,"This muscular canine lover has a magnificent golden coat, full of fangs, and a long, jagged tail."
1475,"This pale, thin woman is covered in lush greenery and vibrant petals."
1476,"An enormous draconic head rises up, glaring with hideous red eyes. Its wings are large and luminous."
1477,"A wide head with a jagged tooth combadges the breadth of this slithering gelatinous blob."
1478,"The tawny coat of this snarling feline resembles that of a mountain lion, though this creature is much more than a coat. Its fur is snowy white, and it has biting black teeth."
1479,"This small, genie-like creature floats in midair. Wisps of elemental light trail from its eyes and flicker like fires."
1480,"This half-bodied, half-crowned giant wearing tattered remnants of leather armor clatters about, her sword at the ready."
1481,"This giant moth has a head like a doe skull and six long tentacles instead of legs. Its wings drizzle a cascade of shimmering dust."
1482,"The most fearsome creature to grace the plainsbemelike face of this orcish warhorse is not known to man. Its horns are majestic and piercing, and its stone-cold gaze fierce and unflagging."
1483,"This dark-eyed, barely regal woman appears to be an altered ghostly image, somehow corpulent even clad in leather. Her attire is mostly worn as a cloak, her wide eyes revealing a ferocious intelligence."
1484,"This thick-skinned, white-furred creature with a goateed brow and bushy beard moves with a Flank-style greeting."
1485,"This strange being stalks forward on four stumpy legs. Its head is triangular and its mouth fills with jagged teeth."
1486,"A wave of swift-moving spines rushes forwarda roiling tide of dangerously fast sea urchins."
1487,"This hulking creature has the lower half of an enormous pig and the upper half of a lumbering centaur."
1488,"The sleek gray of this giant has an unnatural glint in its eyes."
1489,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1490,"A monstrous caterpillar filled with sharp thorns protrudes from its bark."
1491,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1492,"This creature resembles a gray, emaciated child, with foxlike ears and nose claws."
1493,"An ungulate mammal with a low-slung torso and powerful legs, this brute seems better suited for the rugged environment or the trees than for the civilized world. Its large gray eyes show obvious intelligence."
1494,"This diminutive humanoid looks like a truly ancient but proud old warrior. A tiny tree branch juts from the top of his head."
1495,"A tiny, silver-armored knight moves with precision and grace. His heavy armor and keen eyes make him intimidating."
1496,"This tall, gray-skinned womans reddish-brown hair falls to her ankles, covering her skin like armor plates. She wears large, charcoal-colored armor and carries asword in one hand and a scroll in the other."
1497,"A massive tufted tail bristles with antlers atop this majestic head. Its bearing alone should make it worthy of veneration, yet the splintering cry of pain it emits is as eerie as the tattered remains of the departed."
1498,"This large-eyed, brightly colored child has long, soft-shelled ears. Her eyes are wide and loving. Her smile lights up the room and sends shudders of pain and terror."
1499,"This massive quadruped has a thick, wrinkled hide that has alittle bit of everything about it ΓÇö from its menacing ""stagger"" to the color in its bloodshot eyes."
1500,"This beautiful creature has the lower body of a comely woman and the upper body of a snake. She looks so real, so spiritual."
1501,"This slender humanoid is clad in loose robes and has swirling patterns on her green skin."
1502,"A tall, lean humanoid figure emerges from beneath this vast seabirding."
1503,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1504,"This long-furred humanoid is weathered and warped, and has ebon flesh that has begun to peel from its gray flesh."
1505,"This hulking gillman has dead white flesh painted with bright colors. Its sinewy limbs and flailing jaws appear to be sculpted from silver and brass. A narrow, human eye peers from its brow with such force that it alters the course of the room."
1506,"You can almost hear the gears rattling in this gold-plated insect."
1507,"A tangle of diseased wires clings to this massive metal armor suit, and its operator seems barely able to hear her own agonizing wail as her body writhes and leaks forth from the suit."
1508,"This slender humanoid is clad in fine silken robes and gold thread, with hair the color of sunbeams. Its eyes are small but bright and piercing."
1509,"A body of stiff-limbed and razor-edged black snakes coils and coils over its territory, seemingly searching for prey."
1510,"An unsightly sackcloth runs down the barrel of this gun-bodied, pugnacious giant."
1511,"This dark-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1512,"Lighter shades of gray appear deeper in this enormous worm."
1513,"Lifting its thoracic body above its head, this towering giant wears the skulls of its victims as armor."
1514,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1515,"The body of this long-snouted, tail-chomping beast is covered in tan scales and razor-sharp teeth."
1516,"Overlarge and heavy, this massive worm has a translucent visage."
1517,"An elephantine centipede scurries about, its double tail lashing angrily behind it."
1518,"The shape of this vaguely chitinous creature is obscured by dark clouds that swirl about it like soot."
1519,"The leathery skin of this magnificent stag glistens with moisture."
1520,"This slender humanoid has bright scaly skin, good teeth and nails, and a strange, tilted head that lacks any sort of nose or eyes. Instead, it looks like a mixture of facial hair and bone, with skin almost too thick and cartilaginous to be human. Strangely colored feathers streak the feathers of its neck, shoulders, and back."
1521,"A man with curling rams horns sits on six segmented mechanical legs, his bloodshot eyes capturing every fleeting detail of prey"
1522,"This small robot is reminiscent of a beetle with a pair of pincers extending from the front of its body."
1523,"This thick-skinned, long-haired humanoid has vaguely ghostly features and a small but menacing pair of axe-like horns."
1524,"This hulking, four-legged beast has thick, chitinous plates covering its body. Steaming acid drips from its snapping maw."
1525,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1526,"This small robot is reminiscent of a beetle with a pair of pincers extending from the front of its body."
1527,"This creature appears to be a large hare with long fangs and claws. Its eyes show a sharp intellect."
1528,"This dark-furred creature has long tentacles that are covered in alternating dots and whiskers. Its ears are fin-like, notched at the ends of its ears and topped with an oval, triangular crown."
1529,"This large, stocky canines dark-green fur is braided into intricate patterns that seem to shift and flow."
1530,"This towering metal construct has a circular mouth full of tiny spikes surrounding its single eye."
1531,"This thick mass of flesh is covered in shifting colors and stripes. Its large eyes glitter with intelligence."
1532,"A wide range of emotions runs through this creature, from terror to sorrow to sheer revulsion."
1533,"This strange being has a star-shaped head and numerous writhing appendages arranged radially around its barrel-shaped body."
1534,"This half-bodied creature with a mouth full of sharp teeth struggles with gag reflexes and otherworldly intuition. As soon as a mouth comes loose from its flabby body, dozens of tiny, wriggling forms pour from its gaping maw. The creatures confused, almost apologetic squeak draws a silent, appraising stare from the pit of its gaping maw deeper within. Though its shape shifts and meanders, always firmly rooted in the center of its maw, its shapely form"
1535,"An immense centipede-like beast with deep-set eyes and wide-faced jaws presses forward with an evil look, its enormous head showing all but empty jaw."
1536,"This hulking bear-headed demon has crimson skin and asmiling face."
1537,"One of three masked figures that form the shape of a wishbone walks out into this echoing chamber. Its wish granted, it moves with a broken grace."
1538,"This tiny, insubstantial flying serpent is colored in shades of gray. Its shapely form is enhanced by the reflected light."
1539,"This small robot has great potential--its angular body with its four arms angles suggest strength and determination."
1540,"This thick plant has long, braided tendrils and a translucent endoskeleton opening onto a seemingly endless bed of twisting, narrow leaves."
1541,"This slender humanoid is covered in subtle metallic scales. Her pale skin is adorned with arcane symbols."
1542,"This massive fiend appears to be shaped from pure flame with an unyielding fury that belies its diminutive size. A small feline form slinks from the shadows, its tiny claws and sinewy skin a warning against what lies ahead."
1543,"This muscular canine has a maw full of sharp teeth andape-encrusted nails."
1544,"This slender humanoid is clad in loose-fitting robes, and carries a pair of instruments made of finely polished metal."
1545,"A patch of fine grass grows from the neck of this sturdy, herbivorous creature."
1546,"This dark-haired giant in her early twenties has ponderous gray skin and dirty black hair."
1547,"This beautiful young woman has the wide-eyed, wide-lipped face of a bird. It lets out a long, sharp gasp before lunging forward."
1548,"Thorny vines weave across this sturdy, green oaks skin, and thick clusters of fungus grow out of its chin and scalp."
1549,"This large spider-thing is covered in jagged red-and-black chitin. Many-legged and alien, the creatures cape flutters with unexplained kinetic power."
1550,"This strange bird-like creature has enormous vultures wings and talons. Its feathers are unkempt and ragged."
1551,"This wolverine is as large as a horse and has reddish-orange fur. Its eyes show aggression."
1552,"This hulking and fearsome creature has grimly sharpened teeth anda fluid grace that makes her look smaller than a housecat."
1553,"This humanoid skeleton makes a loud croaking sound."
1554,"The ground shudders and the ground itself twists and vibrates beneath this ironclad automaton. No hands, no tools, and no weapons with which to fight back against this fearsome giant. Instead, this thing is a pile of grey, sloped stones, the very stuff of which flies apart in a terrible gust of wind."
1555,"The smell of boiling blood sizzles this orcs umber hide as it lumbers forward."
1556,"This small creature is shaped like a human with woody growths sprouting from its head and mustache. Its trunk is longer than its body."
1557,"This wolverines coloration is so vibrant as to be almost glisten."
1558,"The flesh of this gangly, long-armed creature is scorched and charred black. Its bones are broken and stained, and its flesh seeps with sooty soot."
1559,"This fiery creature appears to be made entirely of fire."
1560,"This small metallic creature is shaped like a raven, gears and belts whirring beneath its shining, articulated plates."
1561,"Dense, bony growths line the back of this gaunt, hunched humanoids neck. These wiry, middle-aged creatures gaze with an eerie, vacant stare."
1562,"This large-eyed, animal-like humanoid is clad in leather armor and has swirling patterns on her green skin."
1563,"This small dinosaur has an armored head with long claws and eyes that seem to reflect light."
1564,"This four-armed monster has tusked arms, black-green scales, and three wickedly curved claws."
1565,"The skeletal remains of this urchin are beautifully charred black. Its ancient-looking features and mannerisms are stuffed into a small skull that juts mysteriously from the ash heap."
1566,"This huge lug is all chrome, save for its two jeweled places where sharp black ochre should be. Its menacingly broad face bears a tormented likeness to that of a gnome."
1567,"This slender humanoid is clad in tattered rags from head to foot. Three black eyes stare from a pale face that drips with a wispy sense of desperation."
1568,"This large, graceful dragon has flesh made of charcoal and a long, unblinking tail."
1569,"This large, stocky canines dark-brown fur is braided into intricate patterns that seem to loosen and retie themselves on their own."
1570,"A body of thrashing, grinding tentacles extends from the base of this enormous monsters torso, while its four arms emerge into pairs of mandibles."
1571,"This pale blue humanoid has vibrant blue eyes and a wide grin. Its long hair sparkles as if with reflected light."
1572,"A single pale-furred horn stands taller than a standard elk."
1573,"This large, flying serpent has a humanlike head with jagged teeth and edges that crackle faintly with energy."
1574,"When this massive wolf furred beast walks, its teeth gleam faintly as it bares its fangs and gnashes its sharp,thin-lipped teeth."
1575,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1576,"This large, stocky canines dark-green fur is braided into intricate patterns that seem to shift and flow as it moves."
1577,"A series of metallic rings rotates around a giant prismatic sphere."
1578,"This diminutive humanoid looks like a truly ancient but proud old warrior. A tiny tree branch juts from the top of his head."
1579,"This creature resembles a slender half-elf with vaguely half-Ebony skin, dark hair, and a full set of jagged human teeth."
1580,"This massive insect has a thin, streamlined body and head. Its foreparts sport huge mandibles and jaws."
1581,"This diminutive humanoid looks like a truly ancient but proud old warrior. A tiny tree branch juts from the top of his head."
1582,"This small creature, often mistaken for a ghostly human being, can be seen flexing in all directions."
1583,"This towering insect like creature has the head of a beautiful albino woman."
1584,"This squat beast seems like an oversized bear, but its eyes are tiny and delicate."
1585,"This giant has the arms and armor of an ancient warrior. Her golden flesh seems to shift and flow as if she were constantly moving."
1586,"This hulking bear-headed fiend has mottled blue-green skin and a wicked grin. Its flesh is scarred and raw, and its large black eyes gleam with madness."
1587,"This large construct resembles of ancient times has great gaping maws for suckers teeth."
1588,"A second set of tusks curls up from the barrel-shaped head of this larger-than-life, bucklike bear."
1589,"This giant has the arms and helmet of an ancient warrior. Its hands and legs end in powerful kicks."
1590,"A single eye peers from behind this complex-looking plate armor. Wavy, artistic lines emerge from her crystalline crystal flesh."
1591,"This enormous creature is built like a rhinoceros, but with fangs like asaber-toothed tiger and smaller hornlike ridges."
1592,"The most frightening thing of all is the hideous, frightful quadrupedal beast that flickers and plays like a nightmare. At first glance, its scrawny, barely human form might appear to be humanoid, but its thin lips reveal a frightful feast of slashes and scores of bloody teeth."
1593,"This half-bodied creature with a mouth full of sharp teeth lashes with a sharp-edged razor, while}}}"
1594,"This half-mouse, half-lizard creature has large eyes and stands on its hind legs. Its long tail wags slowly behind it."
1595,"This pale horse trainer has striking coloring and the grace of a feral woman. Her legs have been severed at the knee, leaving only her hungry, feral-looking eyes visible."
1596,"This small bird has an eerily intelligent look on its grey, insectile face."
1597,"Wicking embers drapes over the smoldering ruins of this fortuitous-looking hunchback. Its hollow eyes blaze with unholy light."
1598,"The skeletal remains of this enormous but emaciated goblin isles paleencrusted with rotting seaweed."
1599,"A heavy fog rolls in, threatening to swallow up everything in its path. The faint howl of winds and the smell of death grips this decaying city."
1600,"A man with curling rams horns sits on six segmented mechanical legs. His face is acerbic and his humor sarcastic."
1601,"A monstrous caterpillars bristling with razor-sharp bristles undulates to warn the smaller caterpillars nearby of impending flight."
1602,"This hulking, six-legged creature seems to be a mix between a horse and a truck, or perhaps something more. Its hooves are rocky and tooted, and its deadly sharpened teeth sparkle with venom."
1603,"An unkempt mass of hair covers this towering giant. Its humanlike face bears a peaceful yet stern countenance."
1604,"This massive quadruped appears to be made of flesh made of porcelain. Its movements are soft and carefree, as though it were asleep. Its powerful jaws strain open and swallow."
1605,"This gaunt, gnarled figure rises up to grotesque proportions, lumbering forward on terrifying legs with great speed."
1606,"Lethargic winds whip around this tattered but still-smoldering husk."
1607,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1608,"This towering armored herbivore resembles a hornless rhinoceros, but with longer legs and a longer neck."
1609,"This enormous worm is covered with plates of dead-black, chitinous armor. Its toothy maw yawn like a cave."
1610,"This small winged creature has the tusked jaw, brow ridge, and tongue like teeth of a boar, and its eyes glow like rubies."
1611,"A towering, corpulent beast, this fiend has the hideous head of a boar and arms ending in fatty, four-fingered hands."
1612,"When this dark-scaled reptile closes its monstrously long neck, its face never loses that mysterious , almost nauseatingly human face."
1613,"This large and lanky hedgehog has a narrow head with protruding ears that lie back along its neck."
1614,"This tiny creature is as tiny as an insect and has great tusks and antlers on its head."
1615,"This dark-clad figure has the head of a gaunt, pudgy human and the body of a beautiful, tattooed falcon."
1616,"This small plane made of metal, coral, and driftwood makes an unnerving grinding noise."
1617,"What appeared to be a chest filled with treasure comes to life as it grows long, glistening tentacles and a number of sharp teeth."
1618,"This man-sized monstrosity has skin the color of deep volcanic rock! Its several long tentacles end in toothy maws, and lava seeps from between its many-tusked teeth."
1619,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small bones."
1620,"This small humanoid creature has tall poppy-like ears, tiny eyes that smile at strange times and terrible things, and a mouth filled with sharp teeth."
1621,"This small plant is shaped vaguely like a human with a rose blossom for a head and graceful, petallic wings sweeping behind."
1622,"Tall and lean, this reptile flicks its arm-length tongue with its long and powerfully textured tail. Its large, toothy maw gapes wide as a human head."
1623,"This large, stocky canines dark-green fur is braided into intricate patterns that seem to shift and flow. The patterns are vibrant and beautiful."
1624,"This tall, gray-skinned womans eyes flicker with determination. Her somber attire is decorated with small hearts."
1625,"This towering creature has the tusked jaw, bulging muscle, and white-furred fur of a mountain lion, but its features are dull and uninteresting."
1626,"This large, well-groomed canine has a strange, vacant stare. Its mouth is unusually long and jagged."
1627,"The bones and skulls of long-dead soldiers, sailors, and explorers can be seen piled high atop the undead body. Grimly carved sigils and ancient power struggles continue to stain its pale flesh. Fires dance in its wake."
1628,"This large, hulking quadruped has tusked and armored skin. Its strong jaw grinds loudly as it grinds with a loud clangor."
1629,"This large, flat-faced animal has an elongated body and disproportionately long snout."
1630,"This humanoid-shaped figure of folded paper and silken ribbons hovers gently in the air. It wears the open cover of some great tome like a metal- and leather-bound mask."
1631,"These squat but nevertheless large beetles are the size of small dogs. Their graying mandibles and sunken eyes convey their ugliness with disturbing clarity."
1632,"A body like a writhing mass of dripping, wriggling legs emerges from this column of gray. As if it were one with the liquid beneath, it opens its narrow mouth to reveal needle-sharp teeth and a powerful tail."
1633,"This enormous, long-necked quadruped seems to have skin the color of a stormy sky. A second pair of skittish, clawed legs, this one ending in a spinning wheel-appendage, follows behind."
1634,"This fiery sphere of embers is surrounded by a halo of flaming light."
1635,"This giant has the arms and armor of an ancient warrior. Her golden skin and flame-colored hair amplify the light around her."
