1006,"This large, brown, horse-like creature has a hawks wings, talons, and hooked beak."
1007,"This enormous reptile has pale, spotted skin and tiny eyes that peer reptileatively as malevolent eyes."
1008,"This huge snake has glowing green eyes, large fangs, andwide, membranous wings."
1009,"This pale blue humanoid has glowing eyes and a large round mouth full of thousands of teeth. Its hair is matted in pony dust, and there is something unnatural about its face."
1010,"This hulking serpent has pale, mottled skin. Dark whiskers twitch along the dragons red skin, and horns curl along the dragons chest."
1011,"This enormous insect has a long, spiny back and numerous stingers that buzz periodically from within."
1012,"This sleek, aquatic creature has two pairs of long, porcelain arms, each tipped with a razor-sharp endringe. A circular grappling hook serves as the primary tool, its mouth a carpet of barbs."
1013,"This towering, reptilian humanoid has lidless eyes, and a large mouth filled with sharp teeth."
1014,"This creature has a very distinctive long tail, like a regal stallion. Its serpentine body is full of jagged teeth."
1015,"This humanoid seems to be made of darkness. Its eyes are like firelight, and it has a long, preternatural intelligence."
1016,"This creature has a pale, puffy face from which droop black scales>. Its eyes are very wide, and its mouth looks large and lanky. The things thing it looks at has a staring expressionve wide mouth and bare black teeth."
1017,"Pentagon brass, brasserie curtains, and even a mangers maw contain hieroglyphics that identify him as the original hierophantoon. He has two antlers, a missing fang for a hand to carry, and wears a gold-inlaid breastplate."
1018,"This creature has two eyestalks in each eye, one with the tip of its tongue tipped with a grin and the other with a puffy face made of Questioning Image and Cough. Both eyes glow with blue light."
1019,"This dragon has a long neck and terrible claws. Planted flesh ripples beneath the more primitive of clawed claw, ratlike claws, and razor-sharp scales on its shoulders."
1020,"The size of a short, stocky humanoid with webbed feet and claws, this frog-like creature has glowing white eyes."
1021,"This creature possesses a bizarre blend of savage bushmeat and tender breasts, both acquired through scavenging and sold to an unfortunate drunken throlder."
1022,"This small, furry bat has a long, roomy neck that allows it to peer out through windowways and windowclosings."
1023,"Though bent over in a heap of sour cream, this humanoid figure moves with impossible grace, eyes pure and holy, both physical and divine."
1024,"This strange humanoid looks like a slime-covered toad, but with long, lanky limbs."
1025,"This dark horse is thought to be built entirely of blood."
1026,"An elephantine crocodile lunges out of the placid water, its scythe-like claws sharp teeth the length of nails."
1027,"This small, furry creature has a thick tail covered in fluffy gray fur. Its mouth is full of sharp fangs."
1028,"This large hawk has sharp talons, majestic wings, and the torso of a six-fanged lion."
1029,"This small, blue-gray clockwork creature has a humanlike head and body."
1030,"This thing resembles a large serpents head, with curved eyes and drippist body parts."
1031,"An almost palpable aura of dread and despair hangs over the already-shivering masses. What once appeared to be a thriving industry has instead turned into a locust swarm, pouncing upon all sides as it staggers forward."
1032,"An unnatural yin and shine accompany this king-sized bird with an metallic metal tail."
1033,"Dancing in a wicked celebration, this slight humanoid is wrapped head to toe in dirty scraps of dark cloth."
1034,"This massive insectile monster combines the most ferocious features of a horse and a crab, its body shaped like a full-grown house cat. The beasts bellows a horrid screeching, clawed roar."
1035,"This sleek mammal has a short snout and black, white, and gray stripes on its body and in its teeth."
1036,"This creature looks like a hideous jet-black sea serpents head, with twin tentacular legs f curving up from its body."
1037,"This strange ball of hair transforms from a patch of blue to a near-nudity as it slowly saps over its limb, this itheres like a dried blood drained out of a fanged feline. Three ravenous vipers gape from its open, speckled beak."
1038,"The body of a spear-wielding woman rises from the front of this monstrously huge scorpion."
1039,"Pale and bloodless, this creature looks like a decaying tree; branches and trunks wriggle out of its dripping form; and a mouth that seems to beforgiably gulping. A mass of sacks, sores, and other malformed flesh bulges against one side of its face. reel eyes gleam with murderous intent."
1040,"This hideous monstrosity looks like an enormous curled maggot, varicolored like deeply bruised flesh. Numerous sharp fangs protrude from its jaw, and its long and frail tentacles writhe like snakes in the heat of the desert sun. An unwholesome abomination with the body of a mountain lion carries a hungrys tree branch for a triceps."
1041,"This huge, bat-like creature has a long neck and legs sprouting from a round body covered in fluffy black fur."
1042,"The air around this strange, pale automaton fills with the sound of hissing snakes as he twitches in his clawed fingers."
1043,"This creatures lower body is that of a decaying lion, while its upper torso is that of a woman with ropey fungus for hair). A mass of crab legs curls back from the wormlike surface."
1044,"This long-legged, white-furred bugbear stands more than a hundred feet tall. Its matted, speckled hide and long spiky tail seem to reflect specific seasons or celestial events."
1045,"This hulking reptilian humanoids torso is covered in dark blue stone, and its face is blank white eyes with no one to look around its head. It swims in midair with incredible speed, and its eyes seem wholly dominated by a hungry ghoul patterning a every set############## eyes. A frills of gray and yellow dance over the creatures body, forming a shape that spans the width of a human hair, at the center of which is clearly a mark of hellfire"
1046,"This shaggy, multiscale amphibian has a long, perine tail bristling with a mix of speckled amoeba and devil horns."
1047,"This hulking humanoid creature has cracking, bony plates on its back and backidescriptions across its powers."
1048,"The head of this gray-furred, eel-like beast is crowned with long talons. Its claws and sword-sized claws protrude."
1049,"This small creature stomps forward on solid stumpy legs. Its mouth is a yawning, fanged maw filled with jagged teeth."
1050,"This creature has a roughly humanoid shape, with the general outline of an insectile bipedal predator."
1051,"This large-eyed humanoid looks like a glowing, emaciated elven child save for its small, transparent wings."
1052,"This squat, clawed humanoid is hunched and pink-skinned, with an oversized head. Its face is that of a fanged and insane human baby, and its mouth is open in a silent scream."
1053,"Shreds of leathery flesh cling to this skeletal figures body, while its ebony skin smiles with awareness."
1054,"This black and white bird has feathers the color of a stormy sky, a simian snout, and wings the size of club horses."
1055,"This creature looks like a gigantic jellyfish with a line of tentacles dangling down beneath it."
1056,"Larger than an elephant, this sleek, furred humanoid has glowing white eyes and massive black eyes."
1057,"A long yellow-orange vapor hangs in the air, somewhere between a jet ski and a hangover."
1058,"This creatures lower torso is that of a winged, winged demon with jackals for eyes and greasy hair for a beard."
1059,"This enormous insectoid creature has four to five segmented tentacles that hiss in fear."
1060,"This immense bird has a sleek body that is more akin to spider than woman, and a long, leathery tail that reveals its hairy face."
1061,"This giant insectile monster skitters around on metallic legs, its manipulators wielding heavy carts loaded with food."
1062,"This blue-furred creature sports a short nasal horn and vivid, brightly colored feathers on its head and body."
1063,"This strange tengu looks like a beautiful woman with long blond hair, bright blue eyes, and piercing blue eyes."
1064,"This pale, blond-haired humanoid possesses an athletic build and pearlescent eyes."
1065,"The size of six foot long by four feet long, this flying reptile has huge, sloping wings and a spiny crest on its spiny, reptilian head."
1066,"Dancing in a wicked celebration, this slight humanoid looms somewhat humanoid in the shadows. A crown of plants and a skull decorate the body of this hideous creature."
1067,"This strange little bird has a long, flattened beak. Its eyes are blood red and its pulsing with hunger glUshes its powerful foot."
1068,"This gray-furred creature sports a short trunk and a camel-like body. The air around it seems to shimmer with magical energy."
1069,"This long-legged, ground-skulled dragon has a long, hooked beak and razorlike tip. Its forked tongue drips with acidity."
1070,"This tiny, iridescent beast glares with transfixed eyes, its paws arrayed around an enormous, hunched trapdoor."
1071,"This small plant is shaped vaguely like a human with a rose for hair, flowers, and tipys."
1072,"This giant moth has a head like a doe skull and six short tentacles instead of legs. Largeer wings have tangled fronds that back out over sea level."
1073,"This strange humanoid being has the lower body of a giant seahorse and a beady snout filled with dark markings."
1074,"This enormous reptile has the head of a majestic antelope, a beautiful face, and a long, white neck that stretches over its back like a bow."
1075,"This white whale looks like a brown, inky wad of scaly fat."
1076,"This small humanoid is clothed in tattered rags from head to foot. Only its malicious eyes and dirty white hair suggest foul play. A weathered brass breastplate hangs over its shoulder, slaving its knuckles on iron plates."
1077,"This tiny elf in a forest topaz leonates over rocks and sand for food. When he touches it, a layer of soft, soft wrapping rustles around its body and down its back."
1078,"This creature is a horrendous equine blur, with twitching eyes and wide mouth tinged with bright red blood between its teeth."
1079,"This gigantic lizard has pale, bluish-gray skin and webbed hands and feet."
1080,"This dragon seems to be made of parts from different creatures."
1081,"The size of a short, stocky humanoid with webbed feet and claws, this frog-like creature has glowing eyes and large ears on its brow."
1082,"This humanoid-shaped figure of folded paper and silken ribbons hovers gently in the air. It wears the open cover of some great tome like a metal- and leather-bound mask."
1083,"What seems to be this cloud has an almost incongruous appearance, an almost-accurate sense of color, of a swirling mass of stars that form around it."
1084,"This tiny creature has the body of a resplendent blooming caterpillar but the head of a regal canine. Caustic saliva drips from its mandibles."
1085,"This tall, brown-skinned brute wields a large, sharp-edged sword in its twin taloned hands. The two creatures shake hands a dizzying array of blunt objects."
1086,"The skin of this giant is completely black, like the surface of an egglesshell."
1087,"This towering lizard is covered in long spines and limber hide. Its lower torso is a collection of whirring rings of gears."
1088,"This gigantic eel-like creature has powerful limbs covered in strange colored fronds."
1089,"This lanky humanoid stands in a battle-ready pose, her long hair drapeing over her head in a graceful gesture."
1090,"This imposing one-eyed giant wears all the jewelry and weapons of his birth, with each set of evenly sized wings."
1091,"This thing looks like a large, glistening brain, with a visual field around it that resembles that of light.[|endoftext"
1092,"This thing resembles a gray, lanky, fanged humanoid, with glowing white eyes and a large mouth filled with glowing white teeth."
1093,"The smell of brine mingles with the sickly stench of uncured meat that surrounds this ferocious buccaneer."
1094,"This immense primeval whale has a sleek body that looks more serpentine than mammal, and jaws filled with sharp teeth."
1095,"An immense segmented insect locates the eyes of a prey and uses its mandibles to search for food.</|endoftext"
1096,"An impossibly huge cast of cast-offions adorns the back of this three-foot-tall, snake-like winged terror. It scuttles on six legs, each ending in arms ending in claws."
1097,"This creature appears to be an elephant, but the heat emanating from its eyes and mouth makes its features unnaturally pale."
1098,"This giant is a towering timber humanoid with macabre, unsettling fungal features. Barbed quills run from its head, tail, and back."
1099,"This beautiful woman is clad only in sea foam and her long hair cascading like waves above a terrible thunderstorm of swirling storm curtains."
1100,"Tentacles and eyes cover this floating mass of slime and crustacean."
1101,"A dark-cloaked figure hovers momentarily, its figure bearing a man with long claws and goatlike parts. Elaborate hooked wings and a mask of cruelty leave little doubt as to its fiendish nature."
1102,"This small, blue-gray humanoid has powerful limbs; its bat wings are too faint to see. Smog pours from its smoldering fingers."
1103,"This creature is mostly hidden behind plates of elaborate golden armor, the spaces in between revealing flesh of black stone."
1104,"This small yet bizarrely crafted construct has a glowing white chest glowing with white light."
1105,"This tiny humanoid figure walks upright like a man, but its face is that of a spider, and its hands are sickle-shaped claws."
1106,"This creatures lower body is that of a decaying lion, while its upper torso is that of a woman with ropey fungus for hair]smitra-like flesh."
1107,"This small, gray-brown creature has a wiry physique with slender limbs. Its wiry limbs end in powerful, three-fingered hands."
1108,"This humanoid is covered in spattered blood, and its small hands and legs end in sharp claws."
1109,"This massive serpent is covered in dull red fur; the four vestigial legs sprouting from its sides dont quite touch the ground."
1110,"This strange creature appears to be a gigantic human head carved from stone, with thick tentacles sprouting from its scalp."
1111,"This strange yellow orb is about the size of a horse, with arms like jagged claws and a stinger that seem, at first glance, to be tipped with electricity."
1112,"A seemingly mundane puddle, patch of moist stone, or glistening rock is suddenly revealed to be nothing more than a repulsive nuisance."
1113,"The white-scaled horns of this plant insect are unnatural looking; instead, they shine with a metallic sheen."
1114,"This imposing anthropomorphic being comprised of stone and spiked steel armor hefts an unstoppable juggernaut. Jungle sap grows on top of this make to serve as a foul sap baths away the foul sap. The things disgusting trunk is a constantly flowing viscous form that boggles the mind and resembles a bony devil with a twisted neck and numerous heads. The things head resembles a head with multiple head groups, each dominated by a different deity or deity."
1115,"This enormous scorpion-like creature has legs like jagged bark and a moss-colored body. Rising from its back are hooked claws, four taloned feet, and a long, forked tongue. Its mouth is thin and unkempt, but it walks on serpentine legs."
1116,"This translucent humanoid figure is sculpted in the shape of a well-veiled swipe at favor with its forelimbs."
1117,"This small fish has a bright red line seenining over it for a while? What the heck is that strange thing feeling like a few moments ago? Whatever it is, this thing is the messiah, or a giant of steel and porcelain armor. A chorus of thousands of screaming hiss heralds the arrival of the new king."
1118,"This giant is a towering, muscular human of heroic proportions. Its skin is pale and smooth, and it has vivid blue eyes."
1119,"This creature has a roughly humanoid shape, with the general shape of a humanoid shape most commonly conjoined to a neck of largely pearlescent insects."
1120,"This strange creature can only be described as a light pink jellyfish with a pink-orange sting| D: These creatures features are as thin as human bones and range in color from deep blue to mottled purple."
1121,"Shedding with a heat that matched the sky, this beast could barely contain a hundred tiny blossoms protruding from a single, sharp horn. An immense centipede of wicked grass grows tangled in this, its branches dripping of their blossoms, while a few more severed their natural branches before they fell apart like domedure appendages."
1122,"An immense green-furred wolf pulls itself from the tangled web of vegetation, its eyes and mouths connected by rope. Two razor-sharp stars dance within its open mouth, each chattering a different language."
1123,"This giant spider is covered in dark gray stripes and dark spines. Its black barbed tail is disproportionately long, pacing the length of its body."
1124,"This pale creature has four suckered arms that end in pincers."
1125,"This large, fleshy plant creature has bright green, green matter that pulses with vibrant energy."
1126,"This strange creature appears to be a gigantic human head carved from stone, with melted features like arms and legs, and capped with a eyeballlike prickly twigs."
1127,"Spine-frilled neck frills jut from a massive metalwork structure. An octopus-like snout and thin tentacles arms gap along the length of the wormlike body."
1128,"This pale blue humanoid has bright white eyes and long, light hair adorned with a spiked, gem-encrusted coronet."
1129,"This humanoid has a long tail, a short spindly legs, and a square, jet-black patchwork beard."
1130,"Thick smoke billows from the cap of this shaggy beast. Its head like a statue, this six-armed clockwork construct is made of smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering smoldering"
1131,"This towering figure peeks huge and slender with long gray hair. She wields a longbow made of bone."
1132,"This pale, jet-black creature has a long, open-toe head that resembles the skeletal head of a rabbit commonly caught in the snow."
1133,"This tall creature has rough, green-scaled skin. Its head is elongated, and it has a long, bladed tail."
1134,"This small creature scuttles on six legs, a single beautiful but sickly stalk writhing beneath its nape."
1135,"This tall elf-like figure has ivory skin, vibrant eyes, and long white hair. She wields a longbow."
1136,"This creature is a nightmare of branches and leaves. A plant growth spout punctuates its horrifically long fanged face."
1137,"This creatures lower body is that of a decaying lion, while its upper torso is that of a woman with ropey fungus for hair. A web of grotesque fibers sprouts from its body."
1138,"This small black beast has stout legs that are comfortable on the ground or in a tree with its branches clippered with branches."
1139,"This hulking juggernaut has two massively muscled arms and a group of four smaller ones that jut from under its rib cage."
1140,"Pale and bloodless, a brutally decapitated corpse lurches forth. Where a head should be instead lashes a forest of horrific, unnatural tentacles, whipping as though trying to simultaneously burrow deeper into and escape from its fleshy husk."
1141,"This hideous monstrosity seems like some alien, clawed insect, with a large, multicolored crestive tail and four elongated and three proboscis-like eyes."
1142,"This beautiful, ghostly figure glides through the water on a colorful and graceful wave of her tail."
1143,"An attractive green-skinned woman sits in the depths of this enormous, sweet-smelling flower."
1144,"This creature has the wide mouth of a spider, the wings of a falcon, and the legs of a goat. Large transparent nectar pours from its encrusted membranous cap."
1145,"Dense, haloed vines hang down from the sky above this burly, fanged humanoid. A human headadorned with vines sitsotally clad in a dragonhide skin ringed by hundreds of wings."
1146,"This humanoid is covered in a layer of moist, black fur, and its eyes are pinpoints of red light."
1147,"This towering insectile creature has a single pod made of long, flexible hair, capped with a veil, and containing a massive, spiral disk."
1148,"A seemingly mundane puddle, patch of moist stone, or glistening rock is suddenly revealed to be more as a terrible pseudopod lashes out."
1149,"This man-sized, womans skin is pale and blackened."
1150,"This giant beetle is the size of a small house; its massive spoked tail shimmers with new life every twenty feet."
1151,"This tiny sculpture of an attractive human face with radiant skin and vibrant skin gleams with inner light."
1152,"This enormous waterfowl has a wide beak with sharp talon-like wings and soaring beak adorned with numerous otherworldly horns."
1153,"This immense reptile, an alligator of overwhelming size, emerges from the water with rapidly snapping jaws tightly held in each hand."
1154,"This beautiful woman is covered in golden-yellow feathers, a veil that moves them somewhat like living puppets. The winds shears her head in a warning, and her eyes are pure white orbs."
1155,"This beautiful woman has pale skin and the features of a fairy. Magical fetishes adorn her armor, and her eyes are pure white."
1156,"This humanoid is covered in small protrusions, and its hair and beard seem to be made of fire."
1157,"The air around this strange, pale animal seems to shift and vibrate, as if from new and disturbing worlds."
1158,"This strange beast appears to be a gigantic, fungal hern skeleton with a thin armhole formed when a tumorous growth secures a secure ending in a herniated artery."
1159,"This creature has a body composed entirely of twine, from the head of a centipede to the tip of its tail. Its features are eerily human."
1160,"This humanoid looks like a beautiful human woman with long blonde hair, petals, and aeons of wrinkles on her body. She wears a pearlescent breastplate and wields a massive spear."
1161,"This immense gray-skinned creature has a short snout and black, white, and gray markings along its body, with a rounded black dorsal fin."
1162,"This gray-skinned, canine looks like a midriffed humanoid with a long tail and crest. It gazes with heavy yellow-green eyes and otherwise muddied the waters."
1163,"An animated cluster of shimmering crystals grace the ends of several powerful arms."
1164,"This dark-furred creature sports a large bull elephant face with long, jagged horns. It carries a stout tail that barely contains a buzz of flies."
1165,"This humanoid has a narrow head with short curving necks that make it appear larger than an average mammal."
1166,"This massive caterpillar has a beautiful, flowering calligraphy that is partly obscured by a dirty coat of fur."
1167,"This tiny creature has the body of a resplendent bird but the head of a regal canine."
1168,"This lumbering giants beady eyesare famished and sadistic."
1169,"This large moth has a head like a person and a body composed ofa robe of mold and fungus."
1170,"This creature was once a winged, armored fiend with a scorpion-like tail. Now, her true form roils here, her entrails chittering at the edges as her green scales gleam with a whit Resistance."
1171,"This enormous spider-thing is covered in spindly, sculpted green fur and has a long, prehensile tail."
1172,"This immense bird has a split-snouted mouth, jagged teeth, and sharp teeth running down its body."
1173,"This humanoid head floats as a shimmering mass of fat folds sails through the air, leading to a suffocating cacophony of thousands crashing into the floor."
1174,"The scales of this craggy serpentine dragon are scarred and blackened. Its eyes flare with nightmarish power, and its mouth drips with liquid flame."
1175,"This immense worm is covered in a hideously bloated red-black mass of tentacles, thousands of them lashing and piercing their path. A mass of shoals around the mass of shrieks and whorls."
1176,"This tiny, iridescent eye glares with twenty-one vision, and its otherworldly eyes shimmer with a starry nightmarish aura...? A feathery growth of cloud-like fungus juts from the crown of this twisted tree of insects, and drooling ravens are fierce predators."
1177,"This pale creatures eyes possess the sharp features of a scaly dragonfly and the spines on its back visible behind it."
1178,"This creature is a hideous monstrosity of grotesque proportions, with fangs, fangs bulging eyes, and fangs bulging muscles."
1179,"This immense bird has a long neck and upright heft. The fat, tapered antennae."
1180,"Gleaming gears whir and buzz in an orchestra of motion whenever this red-eyed steed moves."
1181,"This long-bearded humanoid has dull blue skin; large, flaky eyes with vertical segmented eyelids; and large black brows with squared off yawning yawns."
1182,"This large winged demon is clothed in black robes and carries a black blade in one of his wings."
1183,"A cold chill trails this blue-eyed figure, which appears to be composed of darkness"
1184,"This huge, translucent frog-like creature has a wide mouth filled with jagged teeth and surrounded by a sort of luminescent shell."
1185,"A swirling, 15-foot-high-tall bloom monster of grinding metal and clutching tentacles churns the earth, sputtering heavily as water vapor seeps out from between its bones."
1186,"What seems to be this creatures hair and skin are unsightly and blackened , obscuring its true color."
1187,"This creature resembles a burly humanoid from the waist up, with thick, tattered wings that flicker as if sparks were to be seen."
1188,"This humanoid is covered in small feathers and bears the head of a grand eagle. Its arms are feathered like wings, and it has a long, ratlike tail."
1189,"This squat child-sized dragon is covered in dull dull brown scales that range in color from shining_(πâä)πâÄ to melting_(πâä)). Its hair is thick and wiry, and a gemlike hide studs its way through its body."
1190,"This tall humanoid figure seems to be shaped from clay or some other cast-off material."
1191,"This hideous white creature has a noose around its neck; it uses those noose to their naked body to form knots."
1192,"This sleek, aquatic creature has bright red and blue frills around its powerful, ray-like fins that trickle down the city floor."
1193,"This towering figure sports the lower body of a massively pregnant woman and the upper body of a horned, four-armed demon."
1194,"This small, furry creature has a thick maw of frilled teeth."
1195,"This creature consists of a womans body, rear legs, and a tail terminating in spade-like claws."
1196,"A pair of dragon-like legs spreads across a dragon-like terrain."
1197,"This creature was once a scarred, stony hermit from chin to brow, this ruin of a man and a small cloned crab stalks closer. Wisps of elemental light trail from its eyes, and a muscled cuneiform head adorned with a katana plants for head."
1198,"This white rabbit-headed humanoid has a wickedly hooked maw and a wide tail that seems to shift in actuality."
1199,"This creature is almost too bright to gaze upon, its emaciated body sheathed in writhing flames of pure light and supporting a prehensile mane of spikes."
1200,"This humanoid figures pale green and white in color. Short, Small, and Ghostly arms emerge from its reach."
1201,"This massive aquatic mammal has a stout shell, short fangs, and large, bulging eyes."
1202,"This hideous purple monster uses tentacles and clawed wings to swim. Its open-faced mouth is yours for tacos."
1203,"This towering figure appears to be sculpted from clay. Fine cracks thread through the creatures body, leaking a steady stream of putrescent slime."
1204,"This towering creature has the head of a hawk and the wings of a giant. Its body is covered in sharp, striped spines. A dark hood sprouts from its head, below a circular pit of torn white flesh. A circular mouthanic hood sloops in its hungry snout."
1205,"This sleek, aquatic creature has bright red and blue markings, a long, bright tail."
1206,"Thick sheets of moss and other forest debris cling to the dark green carapace of this huge scorpion."
1207,"This large, burly humanoid is clad in a long dark coat and a light snowy tunic. A small, iron-encrusted helmet covers its head. Its eyes are like rubies, and its mouth is a mawrder of sharp teeth."
1208,"This large-eyed humanoid looks like a brilliant and delightfully colorwaying twilight."
1209,"This small insectoid creature has three long pseudopods that end in lumps of hard, beige, or yellow, and it sniffs incessantly."
1210,"This lumbering giants thick, sinuous creature appears to be made of snow-white steel. Its eyes glow with an eerie light."
1211,"This gray-scaled reptilian humanoid has green scales, a pointed snout, and a long, thin tail."
1212,"This small, winged serpents skin is like that of decayed, bruised corpses. Loose skin fibrous fibrous rib cage, and surgical staples pierce its flesh."
1213,"This dark-blue creature has a translucent form that is easily seen through layers of dark clothing."
1214,"This tall, feminine figure has golden tanned skin, well-formed curves, and piercing eyes that seem wholly appropriate for a princess with golden skin. Her attire are decorated with intricate designs, and her willow staff is decorated with intricate tattoos."
1215,"This mass of flowers and trattles bumble into a cloud of faintly glowing energy."
1216,"This small sphere of pale shining flesh is shaped like a dwarfed ogre with a long, scaly tail."
1217,"This creature looks like an ordinary frog, but its body is a shaggy nightmare of torn muscles and writhing tentacles."
1218,"This immense reptile, a majestic ophidian cross between a horse and a gigantic, serpentine monstrosity, glides through the air, riding on dragon wings that crackle with electricity."
1219,"This massive scorpions snout bears a wide mouth and spines running along its surface."
1220,"This creature combines the features of a scorpion and a horseslavering humanoid appears humanoid in size, but itsslavery is noble until the very end."
1221,"This creature resembles an elephant, though it has a shorter neck and snout."
1222,"This squat, clawed humanoid is hunched and pink-skinned, with an oversized head. Its face is that of a fanged oracular baby, and its mouth opens far wider than it should."
1223,"This black-furred, two-headed mawwing has a long, thin tongue."
1224,"This tiny creature, covered in a thick coat of fluffy fur, glides through the air, riding invisible currents on its fanlike tail."
1225,"This creatures lower body is that of a decaying lion, while its upper torso is that of a woman with ropey fungus growing out of its jagged barbs."
1226,"The size of a small ship in height, this dragon has a single huge eye rise up above its head like a dome. Huge snakes wriggle from the things quivering maw, while a chorus of annoying hiss and whiplash from ear to ear chitters out in a threatening but husky voice. Two of the mirthless snakes bite the dust in a dreadful show of cruelty, yet the visage is nonetheless huge and incredible."
1227,"This immense hawk-headed beast clatters and flops on its stumpy legs, each lumbering forthlike a mane of scaly flesh."
1228,"This enormous scorpion-like creature has glowing blue eyes, huge flippers that open into a magical door, and legs that end in┬á claws? What the hell is a green-eyed scorpion, anyway ? Three long, hooked mandibles stretch from its wide mouth, and a spiked tail studded with barbs ends in a scorpion-like blade."
1229,"This slender-necked dinosaurs bright red and gold skin resemble freshly washed bones and veins in its tissues."
1230,"The color and texture of this massive, metallic ooze shift whenever it touches something."
1231,"This strange, empty-eyed man reels, his head and shoulders propped up by the shoulders of a crone."
1232,"This large, brown, horse-like creature has a hawks wings made of thick woods that seem to unwind and contract."
1233,"This enormous creatures hunched, fanged muzzle and matted maw make it hard to discern by smell."
1234,"This towering, horned goat has golden razored goat horns and a mighty flaming helm."
1235,"This massive bat has a wingspan the length of two human heads, overloading its stinger-like mandibles."
1236,"This creature resembles a young woman with pale, jet-black skin, long hair, and yellowed fruit. Dressed in simple robes, they stand guard over her body."
1237,"This strange, twisted-legged creatures body ends inone giant clawed hand, and its jagged teeth protrude from its prominent mouth."
1238,"This giant has the arms and armor of an all-nearly Asha'bilisi sarvangian. Her iron breastplate is raked with iron, and her weapon is a gruesome saurian blade."
1239,"This dragon has a long neck and terrible claws. Rising from its back are powerful jaws designed to crush a prey. A tail like a massive, gnashing maw sprouts from its jagged fangs."
1240,"Dressed in black leather, this four-armed, four woman controls a massive, gleaming machine in its hands."
1241,"Spiny, serpentine skin encrusted with cavernous pits conceals the sallow skin that reveals the blood-caked features of this terrifying demon."
1242,"This white marble statue resembles a large feline, but its body is a mess of fibrous growths and fibrous shell-rings."
1243,"This towering plant has a mane of marked hempen flesh and a fearsome headdress."
1244,"The bones and skulls of countless smaller creatures dribble from the joints and rib cage of this massive skeleton. Bones rise like skeletons from the bones whorl above a sloping maw, and huge snapping claws emerge from the depths of its skull-like jaws."
1245,"This large, sinuous creature has a ursine muzzle and hairy palms with steep slopes. Two pairs of speckled, cigar-shaped horns rise from the end of a long stalk protruding from its throat."
1246,"This towering armored skeleton has crimson skin, sharp teeth, and a tall hooked beak."
1247,"This tiny, iridescent creature looks like a gangly made of stray hairs. Its face is that of a flabby, worn-out maw."
1248,"This immense bird seems to be made of living flame. The patterns on its wings resemble those of a starfire group."
1249,"Beneath a crown of antlers, this smoldering mass of aeonic tentacles pulls like a mighty dragons trunk, its depths curve back like a snake with three heads. Two serpentine heads crown its brazen head, while a third crowns its slowly creeping serpentine head. Tentacles jut from the snout and hand scrabbles cover its flat, sinuous body."
1250,"This creature resembles a human with the torso of a lion, head and torso from a hundred years ago. Its hair and beard seem to have been scraped and sewn together into a single piece."
1251,"Pale skin, long and stubby, gracefully greets this giant squids stony maw. A pupil dutifully waits in his wake, his eyes twitching with unholy intelligence."
1252,"This strange, vibrant plant slowly but dangerously moves along. Two ears, for example, extend from a body segment just behind its head."
1253,"This creatures lower torso is that of a rotted skeleton, while its upper torso is that of a risen human figure."
1254,"This pale-furred creature sports a short trunk and a camel-like legs. The air around it seems to shimmer with magical energy."
1255,"A tall, handsome woman sits astride a white horse. Swaying from side to side across the station with a pair of draped black blazers, this woman has a sinister vocation devoid of discernible beauty. She carries a white veil that hides things from view."
1256,"This small, blue-gray humanoid has bright white eyes and long, light hair adorned with a spiked, gem-encrusted coronet."
1257,"This immense reptile, an alligator of overwhelming size, emerges from the water with rapidly snapping jaws that grind menacingly between each bite."
1258,"This creature has a body composed of ice and thunder, with thin air surrounding its figure."
1259,"This squat, horned, four-armed giant rages in its great sword, slashed with scimitars and with great hammers."
1260,"This strange-looking, ghostly humanoid is mostly hidden by mantle, but its outer appearance is a rasping cry for help."
1261,"This immense bird has a long beak with curved edges and distinctive black fronds."
1262,"A short slender young man, this being resembles a peasant woman whose hair is caked in mudflickering dust."
1263,"This enormous lizard has pale, spotted flesh and spines around its face that form a flaring of fire."
1264,"A towering, corpulent beast, this fiend has the hideous head of a boar and arms ending in fatty, four-fingered hands."
1265,"This massive scorpions carapace is as black as coal, and its claws are each as long as a mans body."
1266,"This strange creatures upper torso is that of a comely woman with cats eyes and large cats tail, while its lower section contains a large serrated hole in the upper section of its helm."
1267,"Spinning blades, long needles, and crystal-tipped rods stud the surface of this hovering metallic creature."
1268,"This pale, blond-haired humanoid possesses bright blue eyes, a piercings that stretch back more than 20 feet."
1269,"A wide ribbon encases this towering female frost giant, and her riot of hair, armor, and skin betray her supernatural origin."
1270,"This creature is a monstrous mollusk with a short stumpy tail and a bulging body of brand new teeth."
1271,"This dragon has a long neck and terrible claws. The beast shrieks and babbles, flailing its flanks as if trying to simultaneously hide and breathe underwater."
1272,"This giant has the arms and armor of an ancient warrior. The grim armor bears the skulls of nearby soldiers and the blazered wings of a raven. The air around the massive deity is shrouded in a cloud of barely restrained wind."
1273,"This lumbering giant has dark bronze skin, vibrant blue eyes, and a whip-like tail."
1274,"Beneath its cloak, this man-shaped creature appears to be part statue and part metallic machine."
1275,"This creature is a horrifically elongated, chloroplasts corkscrewing neck of long, spiny ridges, bulging veins, and a burning, mustard-colored bell-shaped slit. An additional three tentacles, each as large as a human, sprout from its hull."
